id,stock,Nasdaq Traded,security_name,Listing Exchange,Market Category,ETF,Round Lot Size,Test Issue,Financial Status,CQS Symbol,NASDAQ Symbol,NextShares
3552,SPRT,Y,"Support.com, Inc. - Common Stock",Q,S,N,100.0,N,N,,SPRT,N
3553,SPTN,Y,SpartanNash Company - Common Stock,Q,Q,N,100.0,N,N,,SPTN,N
3554,SPWH,Y,"Sportsman's Warehouse Holdings, Inc. - Common Stock",Q,Q,N,100.0,N,N,,SPWH,N
3555,SPWR,Y,SunPower Corporation - Common Stock,Q,Q,N,100.0,N,N,,SPWR,N
3556,SPXS,Y,Direxion Daily S&P 500 Bear 3X,P, ,Y,100.0,N,,SPXS,SPXS,N
3557,SPXU,Y,ProShares UltraPro Short S&P500,P, ,Y,100.0,N,,SPXU,SPXU,N
3558,SPXX,Y,Nuveen S&P 500 Dynamic Overwrite Fund,N, ,N,100.0,N,,SPXX,SPXX,N
3559,SPYG,Y,SPDR Series Trust SPDR Portfolio S&P 500 Growth ETF,P, ,Y,100.0,N,,SPYG,SPYG,N
3560,SPYV,Y,SPDR Series Trust SPDR Portfolio S&P 500 Value ETF,P, ,Y,100.0,N,,SPYV,SPYV,N
3561,SQBG,Y,"Sequential Brands Group, Inc. - Common Stock",Q,S,N,100.0,N,D,,SQBG,N
3562,SQM,Y,Sociedad Quimica y Minera S.A. Common Stock,N, ,N,100.0,N,,SQM,SQM,N
3563,SQNS,Y,Sequans Communications S.A. American Depositary Shares,N, ,N,100.0,N,,SQNS,SQNS,N
3564,SQQQ,Y,ProShares UltraPro Short QQQ,Q,G,Y,100.0,N,N,,SQQQ,N
3565,SR,Y,Spire Inc. Common Stock,N, ,N,100.0,N,,SR,SR,N
3566,SRC,Y,"Spirit Realty Capital, Inc. Common Stock",N, ,N,100.0,N,,SRC,SRC,N
3567,SRCE,Y,1st Source Corporation - Common Stock,Q,Q,N,100.0,N,N,,SRCE,N
3568,SRCL,Y,"Stericycle, Inc. - Common Stock",Q,Q,N,100.0,N,N,,SRCL,N
3569,SRDX,Y,"Surmodics, Inc. - Common Stock",Q,Q,N,100.0,N,N,,SRDX,N
3570,SRE,Y,Sempra Energy Common Stock,N, ,N,100.0,N,,SRE,SRE,N
3571,SREV,Y,"ServiceSource International, Inc. - Common Stock",Q,Q,N,100.0,N,N,,SREV,N
3572,SRI,Y,"Stoneridge, Inc. Common Stock",N, ,N,100.0,N,,SRI,SRI,N
3573,SRLN,Y,SPDR Blackstone GSO Senior Loan ETF,P, ,Y,100.0,N,,SRLN,SRLN,N
3574,SRLP,Y,Sprague Resources LP Common Units representing Limited Partner Interests,N, ,N,100.0,N,,SRLP,SRLP,N
3575,SRNE,Y,"Sorrento Therapeutics, Inc. - Common Stock",Q,S,N,100.0,N,N,,SRNE,N
3576,SRS,Y,ProShares UltraShort Real Estate,P, ,Y,100.0,N,,SRS,SRS,N
3577,SRT,Y,"StarTek, Inc. Common Stock",N, ,N,100.0,N,,SRT,SRT,N
3578,SRTY,Y,ProShares UltraPro Short Russell2000,P, ,Y,100.0,N,,SRTY,SRTY,N
3579,SRV,Y,Cushing MLP & Infrastructure Total Return Fund,N, ,N,100.0,N,,SRV,SRV,N
3580,SSB,Y,South State Corporation - Common Stock,Q,Q,N,100.0,N,N,,SSB,N
3581,SSBI,Y,Summit State Bank - Common Stock,Q,G,N,100.0,N,N,,SSBI,N
3582,SSD,Y,"Simpson Manufacturing Company, Inc. Common Stock",N, ,N,100.0,N,,SSD,SSD,N
3583,SSI,Y,"Stage Stores, Inc. Common Stock",N, ,N,100.0,N,,SSI,SSI,N
3584,SSL,Y,Sasol Ltd. American Depositary Shares,N, ,N,100.0,N,,SSL,SSL,N
3585,SSO,Y,ProShares Ultra S&P500,P, ,Y,100.0,N,,SSO,SSO,N
3586,SSP,Y,E.W. Scripps Company (The) - Class A Common Stock,Q,Q,N,100.0,N,N,,SSP,N
3587,SSTK,Y,"Shutterstock, Inc. Common Stock",N, ,N,100.0,N,,SSTK,SSTK,N
3588,SSY,Y,"SunLink Health Systems, Inc. Common Stock",A, ,N,100.0,N,,SSY,SSY,N
3589,SSYS,Y,"Stratasys, Ltd. - Common Stock",Q,Q,N,100.0,N,N,,SSYS,N
3590,ST,Y,Sensata Technologies Holding plc Ordinary Shares,N, ,N,100.0,N,,ST,ST,N
3591,STAA,Y,STAAR Surgical Company - Common Stock,Q,G,N,100.0,N,N,,STAA,N
3592,STAG,Y,"Stag Industrial, Inc. Common Stock",N, ,N,100.0,N,,STAG,STAG,N
3593,STAR,Y,iStar Inc. Common Stock,N, ,N,100.0,N,,STAR,STAR,N
3594,STAY,Y,"Extended Stay America, Inc. - Paired Shares",Q,Q,N,100.0,N,N,,STAY,N
3595,STBA,Y,"S&T Bancorp, Inc. - Common Stock",Q,Q,N,100.0,N,N,,STBA,N
3596,STC,Y,Stewart Information Services Corporation Common Stock,N, ,N,100.0,N,,STC,STC,N
3597,STE,Y,STERIS plc (Ireland) Ordinary Shares,N, ,N,100.0,N,,STE,STE,N
3598,STFC,Y,State Auto Financial Corporation - Common Stock,Q,Q,N,100.0,N,N,,STFC,N
3599,STIP,Y,iShares 0-5 Year TIPS Bond ETF,P, ,Y,100.0,N,,STIP,STIP,N
3600,STK,Y,Columbia Seligman Premium Technology Growth Fund Inc,N, ,N,100.0,N,,STK,STK,N
3601,STKL,Y,"SunOpta, Inc. - Common Stock",Q,Q,N,100.0,N,N,,STKL,N
3602,STL,Y,Sterling Bancorp,N, ,N,100.0,N,,STL,STL,N
3603,STLD,Y,"Steel Dynamics, Inc. - Common Stock",Q,Q,N,100.0,N,N,,STLD,N
3604,STM,Y,STMicroelectronics N.V. Common Stock,N, ,N,100.0,N,,STM,STM,N
3605,STML,Y,"Stemline Therapeutics, Inc. - Common Stock",Q,S,N,100.0,N,N,,STML,N
3606,STMP,Y,Stamps.com Inc. - Common Stock,Q,Q,N,100.0,N,N,,STMP,N
3607,STNG,Y,Scorpio Tankers Inc. Common Shares,N, ,N,100.0,N,,STNG,STNG,N
3608,STON,Y,StoneMor Inc. Common Stock,N, ,N,100.0,N,,STON,STON,N
3609,STOR,Y,STORE Capital Corporation Common Stock,N, ,N,100.0,N,,STOR,STOR,N
3610,STPZ,Y,PIMCO 1-5 Year U.S. TIPS Index Exchange-Traded Fund,P, ,Y,100.0,N,,STPZ,STPZ,N
3611,STRA,Y,"Strategic Education, Inc. - Common Stock",Q,Q,N,100.0,N,N,,STRA,N
3612,STRL,Y,Sterling Construction Company Inc - Common Stock,Q,Q,N,100.0,N,N,,STRL,N
3613,STRM,Y,"Streamline Health Solutions, Inc. - Common Stock",Q,S,N,100.0,N,N,,STRM,N
3614,STRS,Y,Stratus Properties Inc. - Common Stock,Q,Q,N,100.0,N,N,,STRS,N
3615,STRT,Y,STRATTEC SECURITY CORPORATION - Common Stock,Q,G,N,100.0,N,N,,STRT,N
3616,STWD,Y,"STARWOOD PROPERTY TRUST, INC. Starwood Property Trust Inc.",N, ,N,100.0,N,,STWD,STWD,N
3617,STX,Y,Seagate Technology PLC - Ordinary Shares (Ireland),Q,Q,N,100.0,N,N,,STX,N
3618,STXS,Y,"Stereotaxis, Inc. Common Stock",A, ,N,100.0,N,,STXS,STXS,N
3619,STZ,Y,"Constellation Brands, Inc. Common Stock",N, ,N,100.0,N,,STZ,STZ,N
3620,SU,Y,Suncor Energy  Inc. Common Stock,N, ,N,100.0,N,,SU,SU,N
3621,SUB,Y,iShares Short-Term National Muni Bond ETF,P, ,Y,100.0,N,,SUB,SUB,N
3622,SUI,Y,"Sun Communities, Inc. Common Stock",N, ,N,100.0,N,,SUI,SUI,N
3623,SUN,Y,Sunoco LP Common Units representing limited partner interests,N, ,N,100.0,N,,SUN,SUN,N
3624,SUNS,Y,Solar Senior Capital Ltd. - Common Stock,Q,Q,N,100.0,N,N,,SUNS,N
3625,SUP,Y,"Superior Industries International, Inc. Common Stock (DE)",N, ,N,100.0,N,,SUP,SUP,N
3626,SUPN,Y,"Supernus Pharmaceuticals, Inc. - Common Stock",Q,G,N,100.0,N,N,,SUPN,N
3627,SVA,Y,"Sinovac Biotech, Ltd. - Ordinary Shares (Antigua/Barbudo)",Q,Q,N,100.0,N,N,,SVA,N
3628,SVM,Y,Silvercorp Metals Inc. Common Shares,A, ,N,100.0,N,,SVM,SVM,N
3629,SVVC,Y,"Firsthand Technology Value Fund, Inc. - Common Stock",Q,Q,N,100.0,N,N,,SVVC,N
3630,SVXY,Y,ProShares Short VIX Short Term Futures ETF,P, ,Y,100.0,N,,SVXY,SVXY,N
3631,SWI,Y,SolarWinds Corporation Common Stock,N, ,N,100.0,N,,SWI,SWI,N
3632,SWIR,Y,"Sierra Wireless, Inc. - Common Stock",Q,Q,N,100.0,N,N,,SWIR,N
3633,SWK,Y,"Stanley Black & Decker, Inc. Common Stock",N, ,N,100.0,N,,SWK,SWK,N
3634,SWM,Y,"Schweitzer-Mauduit International, Inc. Common Stock",N, ,N,100.0,N,,SWM,SWM,N
3635,SWN,Y,Southwestern Energy Company Common Stock,N, ,N,100.0,N,,SWN,SWN,N
3636,SWX,Y,"Southwest Gas Holdings, Inc. Common Stock (DE)",N, ,N,100.0,N,,SWX,SWX,N
3637,SWZ,Y,"Swiss Helvetia Fund, Inc. (The) Common Stock",N, ,N,100.0,N,,SWZ,SWZ,N
3638,SXC,Y,"SunCoke Energy, Inc. Common Stock",N, ,N,100.0,N,,SXC,SXC,N
3639,SXI,Y,Standex International Corporation Common Stock,N, ,N,100.0,N,,SXI,SXI,N
3640,SYBT,Y,"Stock Yards Bancorp, Inc. - Common Stock",Q,Q,N,100.0,N,N,,SYBT,N
3641,SYE,Y,SPDR MFS Systematic Core Equity ETF,P, ,Y,100.0,N,,SYE,SYE,N
3642,SYG,Y,SPDR MFS Systematic Growth Equity ETF,P, ,Y,100.0,N,,SYG,SYG,N
3643,SYK,Y,Stryker Corporation Common Stock,N, ,N,100.0,N,,SYK,SYK,N
3644,SYKE,Y,"Sykes Enterprises, Incorporated - Common Stock",Q,Q,N,100.0,N,N,,SYKE,N
3645,SYLD,Y,Cambria Shareholder Yield ETF,Z, ,Y,100.0,N,,SYLD,SYLD,N
3646,SYNA,Y,Synaptics Incorporated - Common Stock,Q,Q,N,100.0,N,N,,SYNA,N
3647,SYNC,Y,"Synacor, Inc. - Common Stock",Q,G,N,100.0,N,N,,SYNC,N
3648,SYNL,Y,Synalloy Corporation - Common Stock,Q,G,N,100.0,N,N,,SYNL,N
3649,SYPR,Y,"Sypris Solutions, Inc. - Common Stock",Q,G,N,100.0,N,D,,SYPR,N
3650,SYX,Y,Systemax Inc. Common Stock,N, ,N,100.0,N,,SYX,SYX,N
3651,SYY,Y,Sysco Corporation Common Stock,N, ,N,100.0,N,,SYY,SYY,N
3652,SZC,Y,Cushing Renaissance Fund (The) Common Shares of Beneficial Interest,N, ,N,100.0,N,,SZC,SZC,N
3653,SZK,Y,ProShares UltraShort Consumer Goods,P, ,Y,100.0,N,,SZK,SZK,N
3654,T,Y,AT&T Inc.,N, ,N,100.0,N,,T,T,N
3655,TA,Y,TravelCenters of America Inc.  - Common Stock,Q,Q,N,100.0,N,N,,TA,N
3656,TAC,Y,TransAlta Corporation Ordinary Shares,N, ,N,100.0,N,,TAC,TAC,N
3657,TACT,Y,TransAct Technologies Incorporated - Common Stock,Q,G,N,100.0,N,N,,TACT,N
3658,TAGS,Y,Teucrium Agricultural Fund ETV,P, ,Y,100.0,N,,TAGS,TAGS,N
3659,TAIT,Y,Taitron Components Incorporated - Class A Common Stock,Q,S,N,100.0,N,N,,TAIT,N
3660,TAL,Y,TAL Education Group American Depositary Shares,N, ,N,100.0,N,,TAL,TAL,N
3661,TAN,Y,Invesco Solar ETF,P, ,Y,100.0,N,,TAN,TAN,N
3662,TAP,Y,Molson Coors Beverage Company Class B Common Stock,N, ,N,100.0,N,,TAP,TAP,N
3663,TARO,Y,Taro Pharmaceutical Industries Ltd. Ordinary Shares,N, ,N,100.0,N,,TARO,TARO,N
3664,TAST,Y,"Carrols Restaurant Group, Inc. - Common Stock",Q,Q,N,100.0,N,N,,TAST,N
3665,TAT,Y,TransAtlantic Petroleum Ltd Ordinary Shares (Bermuda),A, ,N,100.0,N,,TAT,TAT,N
3666,TAYD,Y,"Taylor Devices, Inc. - Common Stock",Q,S,N,100.0,N,N,,TAYD,N
3667,TBBK,Y,"The Bancorp, Inc. - Common Stock",Q,Q,N,100.0,N,N,,TBBK,N
3668,TBF,Y,ProShares Short 20+ Year Treasury,P, ,Y,100.0,N,,TBF,TBF,N
3669,TBIO,Y,"Translate Bio, Inc. - Common Stock",Q,Q,N,100.0,N,N,,TBIO,N
3670,TBK,Y,"Triumph Bancorp, Inc. - Common Stock",Q,Q,N,100.0,N,N,,TBK,N
3671,TBNK,Y,Territorial Bancorp Inc. - Common Stock,Q,Q,N,100.0,N,N,,TBNK,N
3672,TBPH,Y,"Theravance Biopharma, Inc. - Ordinary Shares",Q,G,N,100.0,N,N,,TBPH,N
3673,TBT,Y,ProShares UltraShort Lehman 20  Year Treasury,P, ,Y,100.0,N,,TBT,TBT,N
3674,TC,Y,TuanChe Limited - American Depositary Shares,Q,S,N,100.0,N,N,,TC,N
3675,TCBIP,Y,"Texas Capital Bancshares, Inc. - Non Cumulative Preferred Perpetual Stock Series A",Q,Q,N,100.0,N,N,,TCBIP,N
3676,TCBK,Y,TriCo Bancshares - Common Stock,Q,Q,N,100.0,N,N,,TCBK,N
3677,TCCO,Y,Technical Communications Corporation - Common Stock,Q,S,N,100.0,N,N,,TCCO,N
3678,TCFC,Y,The Community Financial Corporation - Common Stock,Q,S,N,100.0,N,N,,TCFC,N
3679,TCI,Y,"Transcontinental Realty Investors, Inc. Common Stock",N, ,N,100.0,N,,TCI,TCI,N
3680,TCO,Y,"Taubman Centers, Inc. Common Stock",N, ,N,100.0,N,,TCO,TCO,N
3681,TCP,Y,"TC PipeLines, LP Common Units representing Limited Partner Interests",N, ,N,100.0,N,,TCP,TCP,N
3682,TCPC,Y,BlackRock TCP Capital Corp. - Common Stock,Q,Q,N,100.0,N,N,,TCPC,N
3683,TCRD,Y,"THL Credit, Inc. - Common Stock",Q,Q,N,100.0,N,N,,TCRD,N
3684,TCS,Y,Container Store (The) Common Stock,N, ,N,100.0,N,,TCS,TCS,N
3685,TCX,Y,Tucows Inc. - Common Stock,Q,S,N,100.0,N,N,,TCX,N
3686,TD,Y,Toronto Dominion Bank (The) Common Stock,N, ,N,100.0,N,,TD,TD,N
3687,TDA,Y,"Telephone and Data Systems, Inc. 5.875% Senior Notes due 2061",N, ,N,100.0,N,,TDA,TDA,N
3688,TDC,Y,Teradata Corporation Common Stock,N, ,N,100.0,N,,TDC,TDC,N
3689,TDI,Y,"Telephone and Data Systems, Inc. Sr Nt",N, ,N,100.0,N,,TDI,TDI,N
3690,TDIV,Y,First Trust NASDAQ Technology Dividend Index Fund,Q,G,Y,100.0,N,N,,TDIV,N
3691,TDS,Y,"Telephone and Data Systems, Inc. Common Shares",N, ,N,100.0,N,,TDS,TDS,N
3692,TDTF,Y,FlexShares iBoxx 5 Year Target Duration TIPS Index Fund,P, ,Y,100.0,N,,TDTF,TDTF,N
3693,TDTT,Y,FlexShares iBoxx 3 Year Target Duration TIPS Index Fund,P, ,Y,100.0,N,,TDTT,TDTT,N
3694,TDV,Y,ProShares S&P Technology Dividend Aristocrats ETF,Z, ,Y,100.0,N,,TDV,TDV,N
3695,TDW,Y,Tidewater Inc. Common Stock,N, ,N,100.0,N,,TDW,TDW,N
3696,TDY,Y,Teledyne Technologies Incorporated Common Stock,N, ,N,100.0,N,,TDY,TDY,N
3697,TECD,Y,Tech Data Corporation - Common Stock,Q,Q,N,100.0,N,N,,TECD,N
3698,TECH,Y,Bio-Techne Corp - Common Stock,Q,Q,N,100.0,N,N,,TECH,N
3699,TECL,Y,Direxion Technology Bull 3X Shares,P, ,Y,100.0,N,,TECL,TECL,N
3700,TECS,Y,Direxion Technology Bear 3X Shares,P, ,Y,100.0,N,,TECS,TECS,N
3701,TEDU,Y,"Tarena International, Inc. - American Depositary Shares",Q,Q,N,100.0,N,E,,TEDU,N
3702,TEF,Y,Telefonica SA Common Stock,N, ,N,100.0,N,,TEF,TEF,N
3703,TEI,Y,"Templeton Emerging Markets Income Fund, Inc. Common Stock",N, ,N,100.0,N,,TEI,TEI,N
3704,TEL,Y,TE Connectivity Ltd. New Switzerland Registered Shares,N, ,N,100.0,N,,TEL,TEL,N
3705,TEN,Y,Tenneco Inc. Class A Voting Common Stock,N, ,N,100.0,N,,TEN,TEN,N
3706,TENX,Y,"Tenax Therapeutics, Inc. - Common Stock",Q,S,N,100.0,N,N,,TENX,N
3707,TEO,Y,Telecom Argentina SA,N, ,N,100.0,N,,TEO,TEO,N
3708,TERP,Y,"TerraForm Power, Inc. - Class A Common Stock New",Q,Q,N,100.0,N,N,,TERP,N
3709,TESS,Y,TESSCO Technologies Incorporated - Common Stock,Q,Q,N,100.0,N,N,,TESS,N
3710,TEVA,Y,Teva Pharmaceutical Industries Limited American Depositary Shares,N, ,N,100.0,N,,TEVA,TEVA,N
3711,TEX,Y,Terex Corporation Common Stock,N, ,N,100.0,N,,TEX,TEX,N
3712,TFSL,Y,TFS Financial Corporation - Common Stock,Q,Q,N,100.0,N,N,,TFSL,N
3713,TFX,Y,Teleflex Incorporated Common Stock,N, ,N,100.0,N,,TFX,TFX,N
3714,TG,Y,Tredegar Corporation Common Stock,N, ,N,100.0,N,,TG,TG,N
3715,TGC,Y,"Tengasco, Inc. Common Stock",A, ,N,100.0,N,,TGC,TGC,N
3716,TGE,Y,"Tallgrass Energy, LP Class A Shares ",N, ,N,100.0,N,,TGE,TGE,N
3717,TGEN,Y,Tecogen Inc. - Common Stock,Q,S,N,100.0,N,N,,TGEN,N
3718,TGH,Y,Textainer Group Holdings Limited Common Shares,N, ,N,100.0,N,,TGH,TGH,N
3719,TGP,Y,Teekay LNG Partners L.P.,N, ,N,100.0,N,,TGP,TGP,N
3720,TGS,Y,Transportadora de Gas del Sur SA TGS Common Stock,N, ,N,100.0,N,,TGS,TGS,N
3721,TGT,Y,Target Corporation Common Stock,N, ,N,100.0,N,,TGT,TGT,N
3722,TGTX,Y,"TG Therapeutics, Inc. - Common Stock",Q,S,N,100.0,N,N,,TGTX,N
3723,THC,Y,Tenet Healthcare Corporation Common Stock,N, ,N,100.0,N,,THC,THC,N
3724,THFF,Y,First Financial Corporation Indiana - Common Stock,Q,Q,N,100.0,N,N,,THFF,N
3725,THG,Y,Hanover Insurance Group Inc,N, ,N,100.0,N,,THG,THG,N
3726,THM,Y,"International Tower Hill Mines, Ltd. Ordinary Shares (Canada)",A, ,N,100.0,N,,THM,THM,N
3727,THR,Y,"Thermon Group Holdings, Inc. Common Stock",N, ,N,100.0,N,,THR,THR,N
3728,THRM,Y,Gentherm Inc - Common Stock,Q,Q,N,100.0,N,N,,THRM,N
3729,THS,Y,"Treehouse Foods, Inc. Common Stock",N, ,N,100.0,N,,THS,THS,N
3730,TIF,Y,Tiffany & Co. Common Stock,N, ,N,100.0,N,,TIF,TIF,N
3731,TIGR,Y,UP Fintech Holding Limited - American Depositary Shares representing fifteen Class A Ordinary Shares,Q,Q,N,100.0,N,N,,TIGR,N
3732,TILT,Y,FlexShares Mornigstar US Market Factors Tilt Index Fund ETF,Z, ,Y,100.0,N,,TILT,TILT,N
3733,TIP,Y,iShares TIPS Bond ETF,P, ,Y,100.0,N,,TIP,TIP,N
3734,TIPT,Y,Tiptree Inc. - Common Stock,Q,S,N,100.0,N,N,,TIPT,N
3735,TIPX,Y,SPDR Bloomberg Barclays 1-10 Year TIPS,P, ,Y,100.0,N,,TIPX,TIPX,N
3736,TIPZ,Y,PIMCO Broad U.S. TIPS Index Exchange-Traded Fund,P, ,Y,100.0,N,,TIPZ,TIPZ,N
3737,TISI,Y,"Team, Inc. Common Stock",N, ,N,100.0,N,,TISI,TISI,N
3738,TITN,Y,Titan Machinery Inc. - Common Stock,Q,Q,N,100.0,N,N,,TITN,N
3739,TIVO,Y,TiVo Corporation - Common Stock,Q,Q,N,100.0,N,N,,TIVO,N
3740,TJX,Y,"TJX Companies, Inc. (The) Common Stock",N, ,N,100.0,N,,TJX,TJX,N
3741,TKC,Y,Turkcell Iletisim Hizmetleri AS Common Stock,N, ,N,100.0,N,,TKC,TKC,N
3742,TKR,Y,Timken Company (The) Common Stock,N, ,N,100.0,N,,TKR,TKR,N
3743,TLF,Y,"Tandy Leather Factory, Inc. - Common Stock",Q,G,N,100.0,N,E,,TLF,N
3744,TLH,Y,iShares 10-20 Year Treasury Bond ETF,P, ,Y,100.0,N,,TLH,TLH,N
3745,TLI,Y,Western Asset Corporate Loan Fund Inc Common Stock,N, ,N,100.0,N,,TLI,TLI,N
3746,TLK,Y,"PT Telekomunikasi Indonesia, Tbk",N, ,N,100.0,N,,TLK,TLK,N
3747,TLT,Y,iShares 20+ Year Treasury Bond ETF,Q,G,Y,100.0,N,N,,TLT,N
3748,TLTD,Y,FlexShares Morningstar Developed Markets ex-US Factor Tilt Index Fund,P, ,Y,100.0,N,,TLTD,TLTD,N
3749,TLTE,Y,FlexShares Morningstar Emerging Markets Factor Tilt Index Fund,P, ,Y,100.0,N,,TLTE,TLTE,N
3750,TLYS,Y,"Tilly's, Inc. Common Stock",N, ,N,100.0,N,,TLYS,TLYS,N
3751,TM,Y,Toyota Motor Corporation Common Stock,N, ,N,100.0,N,,TM,TM,N
3752,TMF,Y,Direxion Daily 20-Yr Treasury Bull 3x Shrs,P, ,Y,100.0,N,,TMF,TMF,N
3753,TMHC,Y,Taylor Morrison Home Corporation Common Stock,N, ,N,100.0,N,,TMHC,TMHC,N
3754,TMO,Y,Thermo Fisher Scientific Inc Common Stock,N, ,N,100.0,N,,TMO,TMO,N
3755,TMP,Y,Tompkins Financial Corporation Common Stock,A, ,N,100.0,N,,TMP,TMP,N
3756,TMUS,Y,"T-Mobile US, Inc. - Common Stock",Q,Q,N,100.0,N,N,,TMUS,N
3757,TMV,Y,Direxion Daily 20-Year Treasury Bear 3X,P, ,Y,100.0,N,,TMV,TMV,N
3758,TNA,Y,Direxion Small Cap Bull 3X Shares,P, ,Y,100.0,N,,TNA,TNA,N
3759,TNAV,Y,"Telenav, Inc. - Common Stock",Q,Q,N,100.0,N,N,,TNAV,N
3760,TNC,Y,Tennant Company Common Stock,N, ,N,100.0,N,,TNC,TNC,N
3761,TNDM,Y,"Tandem Diabetes Care, Inc. - Common Stock",Q,G,N,100.0,N,N,,TNDM,N
3762,TNET,Y,"TriNet Group, Inc. Common Stock",N, ,N,100.0,N,,TNET,TNET,N
3763,TNK,Y,Teekay Tankers Ltd.,N, ,N,100.0,N,,TNK,TNK,N
3764,TNP,Y,Tsakos Energy Navigation Ltd Common Shares,N, ,N,100.0,N,,TNP,TNP,N
3765,TNXP,Y,Tonix Pharmaceuticals Holding Corp. - Common Stock,Q,G,N,100.0,N,N,,TNXP,N
3766,TOL,Y,"Toll Brothers, Inc. Common Stock",N, ,N,100.0,N,,TOL,TOL,N
3767,TOLZ,Y,ProShares DJ Brookfield Global Infrastructure ETF,P, ,Y,100.0,N,,TOLZ,TOLZ,N
3768,TOPS,Y,TOP Ships Inc. - Common Stock,Q,S,N,100.0,N,D,,TOPS,N
3769,TOT,Y,Total S.A.,N, ,N,100.0,N,,TOT,TOT,N
3770,TOUR,Y,Tuniu Corporation - American Depositary Shares,Q,G,N,100.0,N,N,,TOUR,N
3771,TOWN,Y,Towne Bank - Common Stock,Q,Q,N,100.0,N,N,,TOWN,N
3772,TPC,Y,Tutor Perini Corporation Common Stock,N, ,N,100.0,N,,TPC,TPC,N
3773,TPH,Y,"TRI Pointe Group, Inc. Common Stock",N, ,N,100.0,N,,TPH,TPH,N
3774,TPL,Y,Texas Pacific Land Trust Common Stock,N, ,N,100.0,N,,TPL,TPL,N
3775,TPRE,Y,Third Point Reinsurance Ltd. Common Shares,N, ,N,100.0,N,,TPRE,TPRE,N
3776,TPVG,Y,TriplePoint Venture Growth BDC Corp. Common Stock,N, ,N,100.0,N,,TPVG,TPVG,N
3777,TPX,Y,"Tempur Sealy International, Inc. Common Stock",N, ,N,100.0,N,,TPX,TPX,N
3778,TQQQ,Y,ProShares UltraPro QQQ,Q,G,Y,100.0,N,N,,TQQQ,N
3779,TR,Y,"Tootsie Roll Industries, Inc. Common Stock",N, ,N,100.0,N,,TR,TR,N
3780,TRC,Y,Tejon Ranch Co Common Stock,N, ,N,100.0,N,,TRC,TRC,N
3781,TRCH,Y,"Torchlight Energy Resources, Inc. - Common Stock",Q,S,N,100.0,N,D,,TRCH,N
3782,TREC,Y,Trecora Resources Common Stock,N, ,N,100.0,N,,TREC,TREC,N
3783,TREE,Y,"LendingTree, Inc. - Common Stock",Q,Q,N,100.0,N,N,,TREE,N
3784,TREX,Y,"Trex Company, Inc. Common Stock",N, ,N,100.0,N,,TREX,TREX,N
3785,TRGP,Y,"Targa Resources, Inc. Common Stock",N, ,N,100.0,N,,TRGP,TRGP,N
3786,TRI,Y,Thomson Reuters Corp Ordinary Shares,N, ,N,100.0,N,,TRI,TRI,N
3787,TRIL,Y,Trillium Therapeutics Inc. - Common Shares,Q,S,N,100.0,N,N,,TRIL,N
3788,TRIP,Y,"TripAdvisor, Inc. - Common Stock",Q,Q,N,100.0,N,N,,TRIP,N
3789,TRMB,Y,Trimble Inc. - Common Stock,Q,Q,N,100.0,N,N,,TRMB,N
3790,TRMK,Y,Trustmark Corporation - Common Stock,Q,Q,N,100.0,N,N,,TRMK,N
3791,TRN,Y,"Trinity Industries, Inc. Common Stock",N, ,N,100.0,N,,TRN,TRN,N
3792,TRND,Y,Pacer Trendpilot Fund of Funds ETF,P, ,Y,100.0,N,,TRND,TRND,N
3793,TRNO,Y,Terreno Realty Corporation Common Stock,N, ,N,100.0,N,,TRNO,TRNO,N
3794,TRNS,Y,"Transcat, Inc. - Common Stock",Q,G,N,100.0,N,N,,TRNS,N
3795,TRNX,Y,"Taronis Technologies, Inc. - Common Stcok",Q,S,N,100.0,N,D,,TRNX,N
3796,TROV,Y,"TrovaGene, Inc. - Common Stock",Q,S,N,100.0,N,N,,TROV,N
3797,TROW,Y,"T. Rowe Price Group, Inc. - Common Stock",Q,Q,N,100.0,N,N,,TROW,N
3798,TROX,Y,Tronox Holdings plc Ordinary Shares (UK),N, ,N,100.0,N,,TROX,TROX,N
3799,TRP,Y,TC Energy Corporation Common Stock,N, ,N,100.0,N,,TRP,TRP,N
3800,TRQ,Y,Turquoise Hill Resources Ltd. Ordinary Shares,N, ,N,100.0,N,,TRQ,TRQ,N
3801,TRS,Y,TriMas Corporation - Common Stock,Q,Q,N,100.0,N,N,,TRS,N
3802,TRST,Y,TrustCo Bank Corp NY - Common Stock,Q,Q,N,100.0,N,N,,TRST,N
3803,TRT,Y,Trio-Tech International Common Stock,A, ,N,100.0,N,,TRT,TRT,N
3804,TRUE,Y,"TrueCar, Inc. - Common Stock",Q,Q,N,100.0,N,N,,TRUE,N
3805,TRUP,Y,"Trupanion, Inc. - Common Stock",Q,G,N,100.0,N,N,,TRUP,N
3806,TRV,Y,"The Travelers Companies, Inc. Common Stock",N, ,N,100.0,N,,TRV,TRV,N
3807,TRX,Y,Tanzanian Gold Corporation Common Stock,A, ,N,100.0,N,,TRX,TRX,N
3808,TRXC,Y,"TransEnterix, Inc. Common Stock",A, ,N,100.0,N,,TRXC,TRXC,N
3809,TS,Y,Tenaris S.A. American Depositary Shares,N, ,N,100.0,N,,TS,TS,N
3810,TSBK,Y,"Timberland Bancorp, Inc. - Common Stock",Q,G,N,100.0,N,N,,TSBK,N
